TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78
-0.552569765555599,0.22147360425569393,-0.50476640310905,0.020062523662083213,-0.2742026867873721,-0.07190607989902488,-0.17964899635488263,-0.07691316418784835,-0.06477047611790533,-0.00808653359824865,-0.0909679229236256,-0.04159992257795575,0.00016925812169358044,0.04250363019324566,0.05503438482939936,0.07451117468700198,-0.0922793012587037,-0.0462356910547786,0.08731244973095185,0.06712025910769283,-0.1116666912318855,-0.05111539529085869,0.05937199980053936,0.035802011148489174,0.0974153485742215,-0.00415349141011791,-0.054788895303430445,-0.0014943584819259352,-0.053001102113113555,0.031830446506362624,0.03512537020165412,0.050914199757995576,-0.04237184706245916,-0.09592354093549525,-0.039824457939365114,0.012333816442416731,-0.055111709040677005,-0.0790627049664244,0.005372548657736701,0.026519763930443783,0.03491223135950478,-0.09596849127840916,-0.10320212736998803,-0.03362453656980348,0.012324550879198405,-0.020357133578145458,0.07973693473364833,-0.022312450614757756,-0.06649330617191497,-0.039317674781609135,0.007160798353265421,-0.015804544785149914,0.06368657760040154,0.03144600242214764,-0.08180759404998529,-0.008720120937471302,-0.03319231826854865,0.06182833613471089,-0.05932346839927289,-0.027186690801736534,-0.006277081258000477,-0.011499675219621351,-0.054291077989859514,-0.014201920561022928,-0.0062111631910934245,-0.05718622028168528,-0.027836849927611984,0.028695922824953892,-0.02946794671703709,0.04953159142487456,0.049707880661219554,0.040165119175988036,0.01154183811567615,0.019739587438635634,-0.020070378809897465,0.019690239801116057,0.013802133003683922,-0.01891253132537063,-0.02090289260086066
-0.552569765555599,0.21744657222028652,-0.5549951178972404,0.08822191647722959,-0.23695555332548218,-0.02019802010011753,-0.12807712646376462,-0.01375785006766748,0.026364252343570028,-0.05789227191889595,-0.0955438335463672,0.06054868753587748,-0.03493364238626791,0.033249598431328214,-0.06611372733958207,0.04477650292293186,0.03219995295338807,-0.03611501422616187,0.022859320623353236,0.023653137706450167,-0.08111965813685601,-0.04293453332932697,-0.020925903105997932,-0.01470691793047605,0.07240172520008853,0.03133608496186003,-0.04429942637748072,-0.002090897601808039,0.009454853594233146,-0.02524792839870542,0.07204546583692734,-0.055349739667085715,0.060304278489964024,-0.03360930954537292,-0.05938126703178467,0.05081940729688867,0.017313829529507996,-0.03184766905022064,-0.025358259594113072,0.04788590199030502,0.02399434046285053,-0.011834082327944724,-0.008087930451406258,-0.06970704443012533,-0.003846016603439548,0.020883711590510563,-0.06257646125689503,-0.016531205338156982,-0.041167856294931346,0.04099425606103451,-0.004507347715238709,-0.05470202131665465,-0.039188832384860976,0.0014906794391184996,-0.03538491524458821,0.004155754625382436,0.013884495300221482,0.008453103010690825,0.02779011818446784,0.03503071929106995,0.015526727937182398,-0.020399994311348035,0.007382321521368721,0.04569316766991425,0.01208127615688147,0.0649517740850019,-0.01532837787603393,0.02497024721732316,-0.07316159480447612,-0.033546876836101226,0.023913243194695313,0.036930030373093496,-0.03426299610431014,-0.004986157352536717,0.006728726464199167,-0.026556539429205116,0.03309244445597273,0.029665656076605023,-0.020372247954377278
0.085024864095449,0.2270967494403302,-0.4229195746780866,-0.01568180849642718,-0.14783331392411125,-0.07835000462203583,-0.16447454386198432,-0.03439737485180083,0.06956692715128303,-0.014507568002791304,-0.06776491459140968,-0.026789903781773473,0.06811550329911917,0.051250359597541734,0.141537502058409,-0.08180436436346909,-0.04700735120302807,0.017906650412217846,-0.07587320353989756,-0.02532774090128055,-0.01784302166621975,-0.0003491264045877051,0.07067871383939735,-0.019555796346456822,-0.028828943742782262,-0.09187015676359662,0.004380419489020774,0.05842638145734275,-0.027137390234537765,-0.04645298543309279,-0.0417110803159714,-0.052712048804640595,-0.023963486274885506,-0.020148357217203136,-0.032331630755387614,-0.029600299379416013,0.021222787925198123,0.03614019052387733,-0.012819189279983484,-0.009002247337540958,0.053838696019808605,0.06168799034834614,0.018675954121020178,-0.04190791557802945,-0.00028466806428566703,-0.044273369058670194,-0.0008722836036654999,-0.007544961555418949,-0.03957525101602061,-0.03975039317327184,-0.003991064841692359,-0.023936028517909193,-0.011441563005946785,0.01604196381706811,-0.028195188813435947,-0.03459022207201591,-0.028533758778463515,-0.0006852246689835576,0.02779571443970882,0.013348927618294997,0.010698314850356853,0.00016728698104326103,0.06516617981975757,0.03067684392204539,-0.012119269011972323,-0.028752523272777043,-0.004409725820792829,-0.048677003213474124,0.008559905988757615,0.007205910591374434,-0.04370889498880642,0.027492923495345017,-0.059341281825008335,0.012365001684705923,0.0021521558566130346,0.010659805732243266,0.057586055212531274,0.02384874636897872,-0.01557628732575377
0.085024864095449,0.1939074376777602,-0.36348075686197817,0.06471019705198981,-0.21501276065969227,0.0183785068199593,0.15903890082458008,-0.03271831830209348,0.050248816735477195,0.14538427220025768,0.18729032097898543,-0.013929718938168726,-0.008807705507397673,0.03622405662340327,0.14028785306200747,0.01359570589748557,-0.04013074332409884,0.04433696135246909,0.058489778871109385,0.050883084680539835,-0.10863019137793654,-0.09791379018548764,0.03764568669260261,0.08119584915473924,0.1355182918565869,-0.08824686811068488,-0.05294666820087709,-0.03949261331451779,-0.09601436567393246,0.042731888960105824,0.022513251969484487,0.024301993599180022,0.06062297501045275,0.010626921097170129,-0.0005096844980537421,-0.08113666467466364,0.06733283670277537,0.11134729852763542,-0.039925314881355145,0.12177042762813019,0.04627970920238765,-0.004830383545810516,-0.06510307005082207,-0.030448608037535223,-0.026840491503815685,-0.04370787953012614,-0.04057793269127115,-0.002903509828403666,-0.018159061871085718,-0.050661417758836653,0.05361467217867339,0.02421244638551489,0.027604301919418688,0.009727480239496085,0.02501868881434353,0.029430012389430434,-0.044312614018531635,-0.022065919362774262,0.003080335437533845,-0.06926989778525705,0.059984337136263624,0.051970373736074285,0.02166537860470177,-0.00012879544920120137,-0.021059023898887492,0.0370684847537344,0.04129725108289559,-0.050551522920026355,0.026189578786495308,-0.04471883601762001,-0.08036653650182946,-0.029563671632387097,0.10394970271201294,-0.011948867065695926,0.0021710984770739222,6.848793187748598e-05,0.03133966488869249,-0.020332949877415078,0.012830597265708763
0.750610688492847,-0.7114066188900986,-0.7768819691845757,-0.3045052514096875,-0.1711381848901149,-0.31818605979960174,-0.23430161744823225,0.036279421597082605,-0.019054584531072387,0.09614340286161933,-0.07675418740322272,0.01625224569997809,0.01527207933333756,0.03402857656665171,0.11709893711502048,-0.08997912426318352,-0.048954198078421336,0.08351465974231562,0.0064843717040283045,0.07618173237276776,0.13245146276102826,0.043157053672329124,0.08116295155893978,-0.04453410183175169,-0.019519216195529064,0.0655477147403694,-0.023844551545856605,-0.020643938596463254,-0.04944958645905334,-0.04767599388591159,-0.010155351637845717,-0.05334963108191999,-0.08875737108911325,-0.013774840993617766,0.01255408905185966,0.026378460898006367,-0.028535816494881888,-0.12202430824041964,0.03316533516807781,-0.033549063478853884,0.0010896096322518668,0.07837269627177804,0.0660577636844689,0.03842378270393248,0.0833434524281233,0.0316918232318159,0.029600693393894713,0.010347931756856193,-0.03800805135593064,0.014201894866201591,-0.05861051707367821,0.07207117504805009,-0.021400712151019234,0.07909132691647566,-0.028015548393254108,-0.03665059128520639,0.026967705670281145,0.0019647494985375784,0.017275732047123134,0.002528620258131206,0.051325073609738946,0.0537767056698803,0.02544431663846901,-0.008100292805780165,-0.013872772355843662,-0.018158587066778087,0.018615289175579582,0.07019471202248433,-0.024801128580364297,-0.03249893230095696,0.01071821448293724,-0.002721627892301036,-0.01915958875077739,0.04804799334907652,0.012533862590459613,-0.01659233825732171,0.016579313484771423,0.020881961618662546,0.0010308563395992133
0.750610688492847,-0.7557139654835836,-0.8128391753152351,-0.030201328344489357,-0.29009961621502933,-0.10131456647663221,-0.03822860335539131,-0.1684217444472488,0.001529981445664289,0.11231949807553161,0.06930798414595289,-0.07924167316436156,0.024366576669374237,-0.11505941049701096,0.06522698546067265,-0.00398948210580187,-0.12325351607328414,-0.0777733816589774,0.09630345395007987,-0.09433639871610822,0.027049026626698825,-0.0179177082556639,0.001817511463514868,-0.11583801737017436,-0.07138683091909599,-0.1427421667575959,0.06165757120739034,-0.14461689181344273,-0.024756656997377575,0.01695184939547093,-0.02090821222873321,0.012384919863514253,0.017967082948499975,-0.05365058105576458,0.010892631405060662,-0.09965729333931567,0.033214971088818726,-0.0024559751372593645,-0.08719265761622977,-0.09155600927795542,-0.0654192154968877,-0.006992951601709955,0.027008746302776623,0.07923714121615619,0.06928260910280033,-0.006071302137089448,0.008222392399189328,-0.046105846095200305,-0.022247185172768816,0.014140427259565368,0.12332143037487256,-0.030273715749204056,-0.07313680662726989,-0.02453582576986345,-0.03279983631047414,0.025765598359683926,0.044995416049954565,0.020078089926397393,0.0009287166129481269,0.012598834241716855,-0.07320931243730891,-0.03424700516238872,-0.02903787144880164,-0.029181061131878346,-0.028923552757670046,-0.0429025382316515,0.014217974877338025,0.03600105151781969,0.01736568018954346,0.0009535448852219064,0.06490677161655713,-0.01637747120472835,0.023770328427934008,0.02600024820824015,-0.0008570230354990601,-0.005271368892746228,0.015814639163606148,0.059368755201383336,-0.015027823098061157
0.933069430133357,0.2013514434378238,-0.2155702258424015,-0.03326597602741153,0.08858367406822014,0.10048866603660406,0.014640279016089186,-0.11034834833753414,0.029462261564983307,0.19349165100888338,-0.013441983140777757,0.051747777301565163,-0.010676833724586363,0.03748961981505066,-0.026428060256708442,0.07050838689348436,-0.014873846009907547,-0.09393374345063314,0.014997711318816642,0.011895397413536239,0.04607609678932977,0.03877138906118557,-0.04243900576707537,-0.016623505973435856,-0.012222858728366934,-0.05218228374130979,-0.07100164623835056,-0.0621502435356984,0.03897514644841277,-0.026116691634924173,0.06024669596091786,0.02963414605843073,0.012957524192336829,0.08400338530875255,-0.014090486644598282,0.012207267897195806,0.06369930982050805,-0.030614246465170136,-0.0070630546043226935,-0.02053078009819779,-0.07574193263012181,-0.028758467400983236,0.0025939916991745086,-0.06674104676290742,0.014133194428543296,-0.06588197127457927,0.08763013279731545,-0.026278132319563795,0.03264745832360815,0.0066833995777738405,0.06962802081980772,0.061075600636188304,0.017184523810468394,-0.030271317467712916,0.0053860211690100225,-0.00038341604795736267,0.027316241443818307,-0.04609427326041004,0.00490467182876881,-0.041118690393674696,0.03884724594809478,-0.0645539336875056,0.04129903374449743,-0.025293761127267327,0.03955450921456713,-0.019390528233179615,-0.025678795292498408,-0.0108515752188188,0.018891886243029666,0.0642408554145894,0.014895818716034986,-0.0030950085172088597,-0.004075086750113188,0.04291557251582609,0.013677834700411114,0.04477396623499658,-0.028780130538030572,0.00260870272523832,0.015428384482452122
0.933069430133357,0.20001986746346267,-0.24860320622950732,-0.054479779107188694,0.06869213399372198,0.1225039489610759,0.03643419589953275,-0.03362991480164704,0.10179241344548175,0.22335204533142142,-0.018523525974685238,-0.006546175402868576,0.04290318803637375,0.06436748306253372,0.04884822103020424,0.06364840531492828,0.032736918341005776,-0.07184890415092908,-0.017991778287303323,-0.1048334630003328,0.068070262768264,-0.014425730024895824,-0.11673885001979972,0.0012932445937682677,0.09886863449696719,0.012648344565897288,-0.05153840979383656,-0.029895335763518695,-0.047198621381810815,-0.038216347235863986,0.0804274961831424,-0.0535085707759688,-0.026485057870113668,0.01323858285678093,0.012457626859243606,0.05651465053616735,0.03160823332947004,-0.012429309898564033,-0.0070326306342663,0.035904137326298574,-0.07397957179345467,-0.03892718048176384,-0.02735790819880558,-0.04149857954627904,-0.047522147246504456,0.043442495872124155,0.08733162470324836,0.0964757334265121,-0.0374847037378471,-0.002725957555035962,0.03241752874376662,0.021491146123358753,-0.03447292329443368,-0.0293554705861834,0.0018627636517960747,0.01614057617284342,0.0343498556118327,-0.06389279852369602,0.05400635076439363,-0.0034383570887404243,0.033339922206235585,0.013152958527827394,-0.05875544479302479,0.018123888268870857,-0.006626775594192859,-0.06075035117335321,0.002666462830473108,-0.003793186859787714,-0.005081102979272691,0.003538072594897601,0.02196806834039268,0.03585413388410537,-0.015326665139953562,-0.008071120571765922,0.012291279392990493,0.00502023438133254,0.0340312958751478,0.036075363280149056,0.03186243503768842
0.964985078500852,0.18603123679544137,0.12244082342148621,-0.13434690448658573,0.4764860570514437,-0.12385191333890092,-0.400743285350319,-0.0010255249326249136,0.4221177121599201,0.08386521580420728,-0.07006165682670135,0.13243153634525684,-0.06302862710584553,0.08190940111632086,0.0011039737261680515,-0.21292411673962655,-0.13337538918401695,-0.02280252470800727,0.16445548368963628,0.02309116063473231,0.058415382724394616,0.1469397508748436,-0.04407325751397049,0.09012855115814498,0.02511877794094229,0.04535280391570788,0.06581935364171843,0.17991988944147505,0.01129572298695493,-0.063333719171058,0.09135866347184138,-0.07106738460264625,0.03090913771990394,-0.008990178140095496,0.013534520029541827,-0.07228788245629224,-0.04709387415708908,-0.012270640933555958,0.025892090183890232,-0.01883663214777247,0.06691915522180977,0.04514607315983705,-0.004711352660588039,0.03220926100812363,-0.03507178415243879,0.05408490188450447,-0.002419379822829972,0.005071884599463775,-0.03352815118465697,-0.07730221134300748,0.022815144333901406,-0.05961498342964519,-0.02320719143521166,0.030971693628178285,-0.029491552576753025,-0.04424398689249988,0.044276247668475606,0.02790602447562039,-0.0041080696945795265,0.013823541965944586,-0.01688515960746846,0.002572042616726715,0.000642724688822636,0.005059196459296032,0.048290634769671485,0.04203672791458003,-0.002590670537811384,-0.037310960068518244,0.033319263433443706,0.011061286814311802,0.008022132607336092,-0.029877938486316365,0.018622471356490616,-0.023665066705966714,-0.03320008251873431,0.03144899884204491,-0.07285675185301074,-0.04188387796879923,0.0333927984153725
0.964985078500852,0.18398651670169533,0.08058779961201251,-0.16306708369336256,0.4547345744218289,-0.10244651001481034,-0.30418344238860723,-0.11634234268815208,0.38775518660953084,0.06789920585134766,-0.04680711410969069,-0.003849902560342769,-0.06823687099457615,0.2050740305721235,-0.046344097158558764,-0.20698928657872376,0.021398221554637355,-0.06286809324055002,0.06853519597910979,0.044945247642721585,-0.09792316184066535,0.14935015116026426,-0.05258595305832352,-0.002120290698198639,0.13011079436860007,0.11294827818072395,-0.06489668402795519,0.09118846764473569,-0.0012962665149022408,-0.04967130353346599,0.0320005283242616,-0.03227966649283581,-0.02873038094843328,-0.012492471021228056,0.09662258528766036,-0.1075598711297039,0.04645743431428923,0.0778414558486761,0.048949275509443516,0.033928929510129525,0.02906611370494677,-0.06164343469305671,-0.02195850147919108,0.04533915544797437,-0.07409408779684293,0.02954961966026758,-0.014779696205497616,-0.0494889191457433,-0.050541904456936175,-0.034999197043503634,0.016099604933177917,-0.07161538004970072,-0.05325442157719541,-0.001332001215088394,-0.04192614009354548,0.007230416273766138,-0.021928517080725088,-0.02324345484569888,-0.009446042134287194,0.01099930763061913,-0.02540341139116287,0.009079223034454709,0.0022689865870205057,-0.025632617166838522,-0.0521559434915689,-0.0439455547023127,-0.04481408958220446,0.018139793657035688,0.0006979488622981527,-0.010519669980048227,-0.005150462542633213,0.023653253348029615,-0.03640354907869474,0.005627364195944844,0.007118336718258564,0.000613019018327681,0.03762342686467713,-0.07302101212749884,-0.02711954411989235
1.15457215880067,0.13871752972349624,-0.8028157322295042,0.5504354751821694,0.5916836117831488,-0.35726759418782167,0.30991327910274613,0.22218690932600046,-0.1425431510239669,-0.021783607339592472,-0.05595653818507258,0.16113737868307618,-0.04977560681873182,0.19412784719142945,-0.08788590584850739,-0.08795107095409131,0.13108540500601068,0.08445773807352164,-0.010015101305102003,-0.05139735221981335,-0.1548790961630984,0.042234561240437604,-0.05136110258770399,0.09590869001526107,-0.06479279325900696,-0.06417951189272984,-0.005655258480797576,0.07900390416954263,-9.483635835363881e-05,-0.03823611759210922,0.006883913722834769,-0.02775185918394937,0.04750532180761591,0.059814462618693234,0.14737791095804398,0.018186838557117793,0.0005289783242753546,-0.09037636714416324,0.039301328482107815,0.05782057571653122,-0.05742685594375503,0.07819882909011236,-0.03889117181568443,-0.08281250152981627,0.020621022249639742,0.021899346063312224,-0.02310414081178226,0.0405379355752165,0.12341671766261643,-0.052869213359634966,0.02181511591800909,0.07688206242185995,-0.042474723874490895,-0.03406017844582376,-0.0465635792670054,-0.009842540285669214,-0.01277927555303135,-0.011896300172543808,0.003290656519125251,-0.0026211028636131074,-0.01779587727421965,0.08491802211020391,-0.0018193223389756992,-0.006459925819433323,0.0069598141985533464,0.01382444672954503,0.013648930401443365,0.014180931898981465,-0.0009801904830308787,0.010159606689398623,0.009401203266352298,0.03653651184207754,-0.025240030496516012,-0.06029967687099886,-1.0203011276935505e-05,0.003387020697297451,0.030162095000480817,0.03486947635170778,-0.0101655617348935
1.15457215880067,0.14939283496251277,-1.0568263393546369,0.48112873929809213,0.5884974177563171,-0.2904432841834195,0.15329723505702744,-0.12121845662282231,-0.22229279469288654,0.19865734057903406,-0.03611008256961881,-0.005727656832578462,-0.0019761271044820552,0.12336037145779088,0.11997255997379845,0.04645750350351215,0.20532344098257416,0.023181520336386586,-0.06508962690325487,-0.0567458760319767,-0.19105804377782687,0.013817450013799743,-0.020070209932900013,0.15740999701251487,0.04334504791113524,-0.1270456991982264,-0.03784637865110671,0.14155201974260728,0.017782941084717563,0.011155774510178042,-0.053059708381681565,-0.0017052925955722234,0.04116517954466883,-0.1432406033529424,-0.02170478598619587,-0.08684221420616532,-0.033299929044190185,-0.05355481223352686,-0.0454838939626639,-0.004702879818145761,-0.06454388552342165,-0.03722024819960697,-0.005148760369154194,-0.0575614652400901,-0.013575819929897813,0.05338173165226588,0.0044971064271625,0.0037487038979983267,0.002400906305987763,0.031839417215266515,-0.06105161835159429,0.04663736141330832,0.01756396191489498,0.05324465941722231,-0.042295033407500335,0.0618862784860902,0.025658677155195972,0.028139580409356896,-0.016961539743918487,0.041020008665616406,0.024218137352086166,-0.04055373314875885,0.009740832416793958,0.019742479029922592,0.031631795646853214,-0.04429655568165934,-0.05285332335028105,0.013679390189333587,0.03507695511045251,-0.06563551007373018,-0.006520077876348086,-0.0019099688792870984,0.05069151623843549,-0.018032893497026838,0.03898574696966766,-0.06078854914021776,-0.08074211665034935,-0.02209553472471683,-0.023855462380269064
1.16298914923932,0.2237778848925565,-0.08689442770901791,-0.10636982361186943,0.03770534547905126,-0.19594500998814057,0.03958259689580613,0.1534183207456493,0.1527562870903799,0.0948209118119109,-0.02177693809462985,-0.008489661316349113,-0.04313856604008516,0.07047242533106454,-0.03616114695199239,0.08419520450880251,0.02368801957476043,0.012147036121519201,0.020901216283419073,0.01255908249866301,0.006541314571786483,0.08788733627263881,-0.038828009374557035,-0.026825088323794388,-0.01231361453910656,-0.06106812195483864,-0.0022296820845958683,0.06411900124673728,0.013398494503003485,0.009973006213887766,0.1162399422568381,-0.06131017626671663,0.07976375199597875,-0.037068245818055255,-0.07293236701791106,0.0316003692607119,-0.04848684080483035,-0.027054661120126715,0.008273032630976285,-0.13081700686555217,0.06705569163203155,-0.0027085726524198037,-0.07355849340212517,0.03877175574170013,0.09476916157703329,0.004566629724592762,0.007249440547502802,0.052639260144464295,0.04623002255946492,0.0010601477052411207,0.008526199019150285,0.018996253651882396,0.04851915108591282,-0.04886169603923958,-0.019069629497124083,-0.0381895720243112,-0.06319456977239354,-0.060692470483636615,0.03393111736237401,-0.05058988918192643,-0.09215891230924594,-0.1087992711671866,0.07798451007159496,0.011726855493007851,-0.013793899368958458,-0.07064204400801935,-0.018742546568436366,0.027294567744593556,-0.033892521507054185,-0.01987043103870215,0.06763842895064699,0.004515671327791624,-0.01145286026510028,-0.04642794115034757,0.037730846830262385,0.027669055915742025,0.04627245660811327,0.05331012396336461,0.012722401437650546
1.39767420290358,0.17983584169474473,-0.08081275672302654,0.020523338129643066,-0.02386725249089832,0.11525157777516278,0.13241612802423355,0.1459443206431925,0.12797873912001756,0.13266282127758652,-0.073301862770961,-0.06380736339756124,0.022254542565953443,0.14548432874777023,0.07353066120414041,0.12274838997251535,0.026241714191684917,-0.04499042272280291,0.10034218424912435,-0.03898090058295508,-0.018304031271833936,0.09201342956351519,0.09920535545886003,-0.06076789935213428,0.024466673143134995,0.04047078242010835,0.04484260636442131,-0.040363462241965166,0.0030727506065893954,-0.046116579631145745,0.03372281907058128,-0.03608703229887738,-0.03810627462182166,-0.015702202451837764,0.03543711640066868,0.0693830007155316,0.031029947951302112,-0.027995345597365183,0.07967606051933149,-0.08230810251757464,-0.01310480626321331,-0.021673550263098806,-0.031283570720370524,0.039959002426500315,0.027188217712877084,-0.0034277425698304212,0.12774588861678063,-0.014784639096337367,0.03492179258424855,-0.07325013615660249,0.045296119622323966,-0.03476032226074036,0.05331812178184832,-0.05475892655771243,0.01323004601011578,-0.015299096941324811,-0.002384830334612826,0.03822166300212469,-0.04376427967250265,-0.05351890201790364,-0.018564388098770174,-0.024672451352107546,-0.002749227630079278,0.03238759516273655,-0.04195899913426839,0.006345527805628666,-0.069172220362009,-0.018855470067661168,0.04637756123634883,0.000636914338454319,-0.08086217577351895,-0.006974228593035108,0.03981318394512429,-0.025687707127343685,-0.062184866407154295,-0.02441027763615765,0.014906108594068228,-0.03905239217249267,-0.010548119716876142
1.39767420290358,0.22816723060321037,-0.2888743763795311,-0.21999663607330583,0.31535604911757037,-0.06434465203410888,0.027802715962803953,-0.1615279455637458,0.12948956553172533,0.20845214862250447,-0.04702251084955611,-0.009929293886954816,-0.14895587708716074,0.06873581057566275,0.05170918295043948,0.16038222158289875,-0.052050114858485354,0.06286909581161297,-0.0435445062240695,0.05936293509077301,-0.07007014005696054,0.08037809537284031,0.04744172208221939,-0.10950206924329266,0.01600350521078088,0.05333451697722749,-0.07576299070595685,-0.08184188949119464,0.01816418927255494,-0.06989638691395729,0.020560624610500365,-0.031135339990001367,0.07028053912720642,0.054414330470001875,-0.05096508427849575,0.02855600866561698,-0.01075368522433484,0.05841013287702148,0.07192951710558947,-0.018008018562897656,0.015305264451549954,-0.06529431533998913,-0.04590892504778069,-0.039702983813659894,0.027344052123680105,-0.03529896558111521,0.0010123941408107127,-0.029667934905528992,-0.02541903900816485,0.049993373202001416,0.034075816114544334,-0.06892998301126278,0.03832790792903577,0.007228600502649381,-0.0018717466191177463,0.023168898568356033,0.0064071916059341705,-0.019253806827081815,-0.011159071717587045,-0.0364796328394956,-0.0298681821318574,-0.025306320444282486,0.012255159910845376,0.059867942518919956,0.031533062642153636,0.05494289331442041,-0.025050925566281898,-0.008020958171788155,0.007059118300704697,-0.03927628818281483,-0.014730464081577674,0.04878881582935519,0.0183264279396626,-0.010487921326509032,0.024245022886780904,-0.004821462732321379,-0.008677421232782492,0.07298061506315281,-0.001720774313531639
1.46717689965213,0.06777163535315568,0.16567027593697842,0.5824080462038144,0.42428260797005984,-0.4933908328495616,-0.33948622870324946,-0.14708592723707442,0.35855725552913537,0.07020232122618701,-0.08501064489578575,0.17068225392334518,0.23325878785932996,-0.2577109798450719,-0.08382602146450338,0.16874959440066115,0.07800717953252517,-0.05991279193132046,-0.030380465042085063,-0.10019096185517296,-0.04556110886702444,-0.06075897212424697,0.004805997345245499,-0.08918107856069417,0.003578045370710178,0.022113952368612123,-0.008735140588955552,0.004440327386950067,-0.08712205017057516,0.15170138050221174,-0.06801366425117816,0.04941736743855018,-0.00347831481021597,-0.0437594827363161,-0.056789408559859755,-0.03849596546322292,0.03398207319980015,-0.0024590458733237427,-0.12548696256454733,-0.04818219120433223,0.03679430606604836,0.05131581151522664,0.017547880767188016,-0.007005746645761906,0.005524303350937365,-0.07569507214414989,0.007488738251412769,0.02350775771016143,0.04650253924096122,0.0016053516988722928,-0.08550557122382006,-0.02755360835627772,-0.01240213852343475,-0.009868241891927362,-0.0042620705331270475,-0.017987435149645212,-0.014812891422818499,0.059993309343841054,-0.022591697096509836,-0.05775379814075294,0.05754095900641259,-0.0025593502551611506,0.0006055511169468002,-0.013146635847477581,-0.0395022001054251,-0.01580025218236219,-0.0013852977602265629,-0.0039043892199654437,-0.052981379207941943,-0.07039466770031758,0.031927086854780025,-0.005827553119551561,-0.004029083785678546,-0.06433740070997443,-0.07746158898366541,-0.0312474964159826,0.029541938930649794,0.00016894849428029165,-0.004508399325442558
1.46717689965213,0.09248760397860506,0.06953686792874739,0.44719579092003675,0.5220772462070324,-0.49371440939076877,-0.4357070190305543,-0.08732411314702905,0.37178801152976926,0.12177817418004491,-0.08827290158406147,0.05122756604554799,0.23290638554230356,-0.09321089018656599,0.1430983837789575,0.23278529982799373,0.247465035733024,0.11392855125551911,0.09838872483342823,-0.13967626495181973,0.07618753963294989,-0.17801335060853601,0.10863291840767703,-0.033293131793162505,-0.005807295914649019,-0.004483458092448295,0.0563207483342738,0.010030185970880552,0.10150092800369977,-0.028205719679176885,-0.10394926670639439,-0.020455795081549506,0.015594816057872786,0.06803075044081526,-0.014073470068542584,0.03006307783790282,0.06317418546974418,0.10211272936344878,-0.01617859378665207,0.12783276581804615,0.05505753360484018,0.02928027967821853,-0.05455816816317672,0.0959936537365688,0.01465285497379446,0.056908242000162326,0.0062453369169133315,-0.029712556769588484,0.07673841715489597,0.04171285420557642,0.03458416606023541,0.005741332814711729,0.00020042221251685496,0.03247655977768552,0.0778308940255091,-0.008232843091501706,-0.07778114236553943,-0.009595001517434943,-0.003446194409291217,0.03310799854175717,-0.010252220759986753,0.053052538525398624,-0.05046948787120105,-0.01607609197592091,0.03256197692800551,0.05672491703626725,0.02801095108406093,0.03261052685728975,-0.03283606503615268,0.06037357856795545,0.012044528489228054,-0.02199042185046624,0.007808394088500668,0.04748411948112386,-0.0160833528701042,-0.02153081424828194,-0.013281054634748723,0.02076879741468824,-0.028351595409466145
1.57934041643112,-0.8324921656409181,-0.030313221344080977,-0.2507559398255617,0.46443873066244123,0.12490054240411935,0.3009913981999293,0.13844919738324202,0.11145214135338104,-0.19706521738096464,-0.15803405644804272,-0.06258161395938765,-0.13276788190036973,0.18857830131384717,-0.10396227204838161,0.1523931278014126,-0.19643203077022467,0.19638981356744462,-0.007091558969193907,-0.006459041619856841,0.12627194236909275,-0.07544558912445132,-0.05547086221608437,-0.06870942396885217,0.07560486303213937,-0.1090794782887852,0.03409962516765646,0.029082205073182838,-0.146574594056273,-0.02436845974016126,0.008649230633252281,0.04881267928120186,0.015294795834180482,-0.08660189981340582,-0.03006096071667357,0.036706980341191416,0.08731267948330461,0.13970851264050588,-0.09439107661330771,-0.026503277512393588,-0.04814758846978636,0.08675253939460113,-0.05508542403009087,-0.03357350567828469,0.10936200605568938,0.044140440384620276,-0.01767205134286672,0.07130710558912791,-0.01787730209661878,-0.006455556994257613,-0.021025539080093098,-0.05985089097872876,-0.002579987370648018,0.05399919694711812,-0.04721410558007276,-0.053490054371178895,-0.011034804494329593,0.14403216097029706,0.027422430239679663,0.01888877419266407,0.04811657711236061,-0.00759495389805039,-0.04005447275472078,-0.030416912538907586,-0.006582748887952247,-0.01684607999098654,-0.029249273339826718,-0.014959949218512415,0.015595662267376766,0.01600655319609391,0.017898565769351,-0.028470940715345866,-0.0416358689641022,-0.03529026425520058,0.0013864266954650838,-0.021349585814215807,-0.018536209731830993,-0.03592534662653145,-0.03982444315338967
